Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity,Difference
318.07,304.68,305.26,699.49,12.65,10
318.44,322.34,304.24,670.48,9.43,18.33333333
318.41,324.78,304.4,522.2,17.56,15
317.72,346.63,305.39,1012.16,2.22,11.66666667
317.79,292.3,305.61,902.56,19.32,6.666666667
318.3,303.64,305.08,792.97,3.45,13.33333333
318.55,324.29,304.6,618.9,19.01,18.33333333
318.51,333.95,305.38,1018.61,8.13,16.66666667
318.59,315.47,304.16,850.99,14.41,3.333333333
318.37,306.63,305.01,560.88,18.17,13.33333333
318.7,319.95,304.96,583.44,21.77,11.66666667
318.35,306.55,304.6,1015.38,10.73,8.333333333
319.05,309.65,304.56,854.21,7.59,15
318.4,310.88,305.11,725.27,22,20
318.1,333.82,305.75,670.48,1.92,10
318.77,299.31,304.69,1060.51,17.4,6.666666667
318.32,308.62,304.86,880,1.07,13.33333333
318.31,313.93,305.2,638.24,21.08,20
318.32,339.21,305.76,776.85,8.59,13.33333333
319.01,296.45,304.2,1079.85,10.66,5
318.22,307.56,305.35,854.21,1.61,11.66666667
318.61,317.04,305,570.55,20.7,21.66666667
318.46,336.02,305.43,770.4,13.41,15
319.44,286.55,304.14,1112.09,3.83,6.666666667
318.19,305.63,305.3,767.18,21.77,11.66666667
318.88,323.79,304.64,670.48,14.56,13.33333333
318.01,350.32,305.74,738.17,21.31,18.33333333
318.64,283.99,304.87,947.69,-0.08,-1.666666667
318.37,301.7,305.42,844.54,19.01,18.33333333
318.91,322.67,304.58,618.9,13.65,16.66666667
318.47,337.31,305.57,918.68,19.62,1.666666667
317.71,287.02,305.77,950.92,2.53,15
318.38,303.43,305.42,776.85,17.48,15
319.01,323.13,304.6,647.91,18.48,18.33333333
318.3,335.04,305.55,957.36,0.92,8.333333333
318.31,295.4,306.38,934.8,11.19,8.333333333
318.69,305.46,305.3,718.83,9.89,20
318.77,321.48,305.05,625.35,17.02,13.33333333
318.25,335.91,305.42,967.03,1.84,13.33333333
318.72,316.8,304.63,880,20.24,6.666666667
318.54,309.82,305.47,754.29,5.29,11.66666667
318.89,316.65,305.18,573.77,20.62,20
319.05,305.93,305.02,1021.83,4.67,13.33333333
318.63,311.28,305.12,889.67,14.95,3.333333333
318.55,313.37,305.31,731.72,19.32,16.66666667
318.62,322.88,305.98,602.78,20.55,11.66666667
319.51,293.39,304.68,1012.16,12.03,6.666666667
318.43,307.54,305.45,870.33,5.83,10
318.79,315.23,305.25,705.93,23.38,23.33333333
318.09,331.18,306.08,744.62,0.54,10
319.95,286.36,304.09,1089.52,21.47,8.333333333
318.43,305.32,305.33,722.05,0.23,13.33333333
319.32,324.57,304.78,738.17,17.4,8.333333333
318.33,350.32,306.2,754.29,9.74,8.333333333
318.82,283.58,304.91,992.82,11.73,28.33333333
318.59,301.75,305.56,796.19,0.23,6.666666667
319.38,324.06,304.67,625.35,19.86,16.66666667
318.6,340.11,306.03,770.4,16.86,8.333333333
318.11,300.4,306.3,944.47,4.14,10
318.82,304.02,305.68,825.2,18.02,16.66666667
319.28,321.88,304.81,570.55,16.4,16.66666667
318.88,320.21,305.15,860.66,17.79,8.333333333
318.83,296.66,306.64,954.14,1.07,8.333333333
318.82,306.26,305.57,751.06,21.31,20
319.03,320.44,305.58,660.81,8.66,13.33333333
319.2,293.07,305.07,938.02,13.49,5
318.66,308.68,304.97,892.89,1.3,6.666666667
318.9,313.6,305.33,686.59,20.09,16.66666667
319.05,325.97,306.41,789.74,8.28,15
319.77,286.42,304.71,992.82,10.27,10
318.38,303.07,305.52,876.78,4.67,6.666666667
319.4,320.85,305.01,596.34,17.25,16.66666667
318.83,322.28,305.54,747.84,10.96,1.666666667
319.44,277.83,305.13,1076.63,3.6,10
318.44,305.27,305.42,780.07,18.55,16.66666667
