Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
 319.54, 315.37, 305.57, 738.17,24.99
 319.49, 314.94, 305.67, 831.65,24.84
 319.48, 314.36, 305.61, 786.52,24.22
 319.48, 313.47, 305.71, 796.19,24.83
 319.54, 313.60, 305.63, 802.64,24.99
 319.54, 312.08, 305.42, 789.74,24.68
 319.77, 311.49, 305.62, 812.31,24.84
 319.59, 311.99, 305.66, 792.97,25.53
 319.55, 311.43, 305.76, 802.64,24.61
 319.74, 311.54, 305.79, 828.42,25.99
 319.50, 312.76, 305.76, 802.64,25.53
 319.73, 314.50, 305.78, 809.08,24.30
 319.80, 312.77, 305.45, 989.60,11.65
 320.72, 289.86, 304.46, 1063.74,27.37
 320.48, 267.20, 305.84, 1034.73,23.54
 319.61, 291.54, 306.48, 357.80,11.12
 318.85, 307.57, 306.60, 796.19,25.07
 319.72, 311.99, 305.35, 680.15,29.21
 319.41, 316.60, 306.60, 660.81,11.57
 320.22, 338.59, 305.21, 725.27,25.07
 319.85, 344.90, 306.04, 844.54,30.05
 319.35, 344.18, 306.15, 976.70,24.91
 319.63, 339.55, 305.96, 1202.34,12.35
 319.11, 335.64, 306.11, 1141.10,39.25
 320.85, 323.74, 305.24, 850.99,24.23
 319.24, 312.03, 306.02, 538.32,27.29
 319.56, 313.65, 306.26, 535.09,30.82
 319.30, 312.32, 306.31, 438.39,25.45
 320.92, 309.42, 304.87, 438.39,18.40
 318.83, 319.07, 306.95, 547.99,26.06
 322.36, 311.92, 303.09, 509.30,26.68
 319.59, 315.58, 306.36, 502.86,26.53
 318.42, 318.41, 307.13, 425.49,22.38
 319.25, 316.53, 306.96, 312.67,29.36
 321.36, 314.01, 304.33, 370.70,23.84
 320.13, 316.35, 305.17, 464.18,16.63
 317.92, 314.33, 308.70, 399.71,12.12
 320.32, 313.17, 304.88, 377.14,19.54
 321.53, 315.48, 304.36, 412.60,10.12
 319.52, 312.66, 307.18, 460.95,5.21
 320.01, 312.33, 304.77, 512.53,7.06
 321.23, 316.22, 306.09, 444.84,5.75
 319.17, 312.75, 305.66, 145.05,2.38
 320.95, 314.27, 305.99, 467.40,0.00
 319.87, 313.21, 306.20, 654.36,0.00
 319.47, 313.60, 305.73, 622.12,0.00
 320.32, 313.80, 306.13, 483.52,0.00
